courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,othersAsCpd,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
245094,Microsoft Office Essentials - 3 Course Bundle ,"Expert training in Excel, Word and PowerPoint, 2019 Versions Available ",https://www.reed.co.uk/courses/microsoft-office-essentials-3-course-bundle/245094#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,80,80 students purchased this course,29.0,177.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,55 CPD points / hours,missing
82350,Business Administration Bundle,Become an expert in business admin with this huge CPD accredited 9 course bundle,https://www.reed.co.uk/courses/business-administration-bundle/82350#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,108,108 students purchased this course,59.0,531.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,99 CPD points / hours,missing
234610,Data Analysis In Excel,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/data-analysis-in-excel/234610#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,425,425 students purchased this course,15.0,39.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,2 CPD points / hours,missing
74829,Microsoft Excel - Beginner & Advanced Bundle ,Microsoft for Beginners and Advanced Excel duo from Excel Experts ,https://www.reed.co.uk/courses/microsoft-excel-beginner-advanced-bundle/74829#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,758,758 students purchased this course,29.0,118.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,48 CPD points / hours,missing
186989,Microsoft PowerPoint Online Course ,Create impressive presentations with this CPD Accredited Course,https://www.reed.co.uk/courses/microsoft-powerpoint-online-course/186989#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,134,134 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,8 CPD points / hours,missing
186993,Finance for Non-Finance Professionals Online Course ,Award Winning Learning Platform,https://www.reed.co.uk/courses/finance-for-non-finance-professionals-online-course/186993#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,70,70 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,9 CPD points / hours,missing
74828,Advanced Microsoft Excel Course (CPD Accredited),Learn Advanced Techniques with the Leading Global Excel Training Platform,https://www.reed.co.uk/courses/advanced-microsoft-excel-course-cpd-accredited/74828#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,236,236 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
236322,Introduction To Leadership & Management ,In Partnership with ILM - CPD Accredited,https://www.reed.co.uk/courses/introduction-to-leadership-management/236322#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,53,53 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,3 CPD points / hours,missing
75635,The Online Business Mini MBA Bundle ,7 Courses focused on your business development,https://www.reed.co.uk/courses/the-online-business-mini-mba-bundle/75635#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,219,219 students purchased this course,49.0,349.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,67 CPD points / hours,missing
194376,Microsoft Excel Online Course for Beginners,Learn the basics of Microsoft Excel in this CPD Accredited Course,https://www.reed.co.uk/courses/microsoft-excel-online-course-for-beginners/194376#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,399,399 students purchased this course,10.0,39.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,4 CPD points / hours,missing
204597,Microsoft VBA Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-vba-course/204597#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,23,23 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,4 CPD points / hours,missing
215084,Advanced Microsoft Data Analysis Toolkit ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/advanced-microsoft-data-analysis-toolkit/215084#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,102,102 students purchased this course,39.0,299.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,65 CPD points / hours,missing
234612,Excel For Accountants (Intermediate),The Leading Global Microsoft Excel Training Platform,https://www.reed.co.uk/courses/excel-for-accountants-intermediate/234612#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,119,119 students purchased this course,15.0,39.0,no,missing,missing,no,no,missing,missing,missing
236332,Microsoft Outlook Online Course ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-outlook-online-course/236332#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,24,24 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
236334,Microsoft Visio Online Course ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-visio-online-course/236334#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,45,45 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
77551,Accounting: Basic UK Accounting Course ,Award Winning Learning Platform,https://www.reed.co.uk/courses/accounting-basic-uk-accounting-course/77551#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,26,26 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,6 CPD points / hours,missing
245134,Perfecting Projects - 3 Course Bundle ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/perfecting-projects-3-course-bundle/245134#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,4,4 students purchased this course,29.0,177.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,33 CPD points / hours,missing
193177,Ultimate Finance Bundle,6 course bundle - Award Winning Learning Platform,https://www.reed.co.uk/courses/ultimate-finance-bundle/193177#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,82,82 students purchased this course,49.0,354.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,100 CPD points / hours,missing
200522,Ultimate Data Master Bundle ,"6 Courses Bundle - Microsoft & Business focused, CPD Accredited",https://www.reed.co.uk/courses/ultimate-data-master-bundle/200522#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,19,19 students purchased this course,39.0,354.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,89 CPD points / hours,missing
204594,Microsoft Access - Beginner & Advanced Bundle ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-access-beginner-advanced-bundle/204594#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,36,36 students purchased this course,29.0,99.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,18 CPD points / hours,missing
236328,Microsoft OneNote Online Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-onenote-online-course/236328#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,6,6 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
236325,Advanced Microsoft Project 2016 Online Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/advanced-microsoft-project-2016-online-course/236325#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,7,7 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
237254,Excel Essentials 3 Course Bundle,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/excel-essentials-3-course-bundle/237254#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,99,99 students purchased this course,29.0,137.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,12 CPD points / hours,missing
74830,Business Analysis Online Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/business-analysis-online-course/74830#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,100,100 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,13 CPD points / hours,missing
77438,Data Science Online Course ,CPD Accredited - Award Winning Learning Platform,https://www.reed.co.uk/courses/data-science-online-course/77438#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,44,44 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
77448,Microsoft Office 365 Online Course ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-office-365-online-course/77448#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,13,13 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
77550,Online Payroll (UK & US) Course,Award Winning Learning Platform,https://www.reed.co.uk/courses/online-payroll-uk-us-course/77550#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,15,15 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
77582,WordPress Online Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/wordpress-online-course/77582#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,10,10 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,8 CPD points / hours,missing
245100,Microsoft Office & Windows Special Bundle ,6 course bundle from Microsoft training experts,https://www.reed.co.uk/courses/microsoft-office-windows-special-bundle/245100#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,6,6 students purchased this course,59.0,354.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,83 CPD points / hours,missing
245103,Mega Microsoft Office Mash-Up ,6 course bundle from Microsoft training experts,https://www.reed.co.uk/courses/mega-microsoft-office-mash-up/245103#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,7,7 students purchased this course,79.0,688.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,113 CPD points / hours,missing
245105,The Mega Excel Bundle - 6 Courses,6 course bundle from Microsoft training experts,https://www.reed.co.uk/courses/the-mega-excel-bundle-6-courses/245105#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,69,69 students purchased this course,59.0,294.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,72 CPD points / hours,missing
245107,Excel For Accountants - Beginner & Advanced Bundle ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/excel-for-accountants-beginner-advanced-bundle/245107#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,30,30 students purchased this course,28.0,78.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,5 CPD points / hours,missing
186990,Microsoft SharePoint Online Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-sharepoint-online-course/186990#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,15,15 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
186991,Microsoft Project 2010 Course ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-project-2010-course/186991#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,6,6 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,6 CPD points / hours,missing
186994,Online Business Writing Skills Course ,CPD Accredited - Award Winning Learning Platform,https://www.reed.co.uk/courses/online-business-writing-skills-course/186994#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,14,14 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
186995,Strategy & Business Models Skills Course ,CPD Accredited - Award Winning Learning Platform,https://www.reed.co.uk/courses/strategy-business-models-skills-course/186995#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,6,6 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,11 CPD points / hours,missing
187009,Critical Thinking & Problem Solving Skills Course,CPD Accredited - Award Winning Learning Platform,https://www.reed.co.uk/courses/critical-thinking-problem-solving-skills-course/187009#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,21,21 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
187010,"Communication, Influence & Teamwork Skills Course",CPD Accredited - Award Winning Learning Platform,https://www.reed.co.uk/courses/communication-influence-teamwork-skills-course/187010#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,11,11 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,9 CPD points / hours,missing
187060,Project Management Course ,CPD Accredited - Award Winning Learning Platform,https://www.reed.co.uk/courses/project-management-course/187060#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,72,72 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,11 CPD points / hours,missing
187062,Technical Programming for Marketers Course ,CPD Accredited - Award Winning Learning Platform,https://www.reed.co.uk/courses/technical-programming-for-marketers-course/187062#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,3,3 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,6 CPD points / hours,missing
187067,Web Design in HTML & CSS,CPD Accredited - Award Winning Learning Platform,https://www.reed.co.uk/courses/web-design-in-html-css/187067#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,12,12 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,6 CPD points / hours,missing
187073,Effective Copywriting for Professionals Online Course,CPD Accredited - Award Winning Learning Platform,https://www.reed.co.uk/courses/effective-copywriting-for-professionals-online-course/187073#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,10,10 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,5 CPD points / hours,missing
187147,Microsoft Excel PivotTable Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-excel-pivottable-course/187147#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,76,76 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,6 CPD points / hours,missing
196515,The Ultimate Business & Marketing Bundle ,Becoming the most effective writer in your team with this 6 course bundle,https://www.reed.co.uk/courses/the-ultimate-business-marketing-bundle/196515#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,23,23 students purchased this course,49.0,354.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,41 CPD points / hours,missing
204587,Microsoft Access Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-access-course/204587#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,20,20 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
204591,Advanced Microsoft Access,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/advanced-microsoft-access/204591#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,0,"8 CPD points / hours
                                            

                                                CPD
                                                What's this?",15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,8 CPD points / hours,missing
204617,Advanced Microsoft VBA Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/advanced-microsoft-vba-course/204617#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,4,4 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,5 CPD points / hours,missing
204632,Microsoft VBA - Beginner & Advanced Bundle ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-vba-beginner-advanced-bundle/204632#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,29,29 students purchased this course,29.0,199.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,9 CPD points / hours,missing
217108,Microsoft Power BI Online Course ,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-power-bi-online-course/217108#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,25,25 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
219038,Developing As A Leader & Manager ,In Partnership with ILM - CPD Accredited,https://www.reed.co.uk/courses/developing-as-a-leader-manager/219038#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,3,3 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,4 CPD points / hours,missing
219051,Leadership & Management - Beginner & Advanced Bundle,In Partnership with ILM - CPD Accredited,https://www.reed.co.uk/courses/leadership-management-beginner-advanced-bundle/219051#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,23,23 students purchased this course,29.0,99.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
234611,Excel For Accountants (Basic),CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/excel-for-accountants-basic/234611#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,22,22 students purchased this course,15.0,39.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,2 CPD points / hours,missing
236318,Microsoft Data Analysis Toolkit,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-data-analysis-toolkit/236318#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,65,65 students purchased this course,35.0,236.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,65 CPD points / hours,missing
236321,The Ultimate Career Bundle,Six courses to transform your career,https://www.reed.co.uk/courses/the-ultimate-career-bundle/236321#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,6,6 students purchased this course,49.0,299.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,67 CPD points / hours,missing
236333,Microsoft Project 2016 Online Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-project-2016-online-course/236333#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,14,14 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
236335,Microsoft Windows 10 Online Course,CPD Accredited - The Leading Global Excel Training Platform,https://www.reed.co.uk/courses/microsoft-windows-10-online-course/236335#/courses/excel-with-business/p930?sortby=MostPopular,Excel with Business,7,7 students purchased this course,15.0,59.0,yes,The CPD Certification Service,The CPD Certification Service,no,no,missing,9 CPD points / hours,missing
78433,British Sign Language (BSL) Level 1 & 2,Every Essential BSL,https://www.reed.co.uk/courses/british-sign-language-bsl-level-1-2/78433#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,2558,"2,558 students purchased this course",19.0,99.0,no,missing,missing,no,no,missing,missing,missing
110601,Hairdressing Masterclass (NVQ Level 1 & 2 Equivalent) ,Summary,https://www.reed.co.uk/courses/hairdressing-masterclass-nvq-level-1-2-equivalent/110601#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,584,584 students purchased this course,29.0,149.0,no,missing,missing,no,no,missing,missing,missing
68336,"English: Improve Your English – Spelling, Punctuation & Grammar",Summary,https://www.reed.co.uk/courses/english-improve-your-english--spelling-punctuation-grammar/68336#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,1408,"1,408 students purchased this course",15.0,79.0,no,missing,missing,no,no,missing,missing,missing
81790,Microsoft Office Essential Skills,Summary,https://www.reed.co.uk/courses/microsoft-office-essential-skills/81790#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,441,441 students purchased this course,19.0,52.0,no,missing,missing,no,no,missing,missing,missing
193126,Payroll for Beginners ,Summary,https://www.reed.co.uk/courses/payroll-for-beginners/193126#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,388,388 students purchased this course,19.0,60.0,no,missing,missing,no,no,missing,missing,missing
101546,Deaf Awareness Training,Summary,https://www.reed.co.uk/courses/deaf-awareness-training/101546#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,27,27 students purchased this course,19.0,49.0,no,missing,missing,no,no,missing,missing,missing
97645,Nursing: Nurse Training Course,Summary,https://www.reed.co.uk/courses/nursing-nurse-training-course/97645#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,188,188 students purchased this course,19.0,99.0,no,missing,missing,no,no,missing,missing,missing
187736,Teaching: Primary School Teaching Bundle,Summary,https://www.reed.co.uk/courses/teaching-primary-school-teaching-bundle/187736#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,226,226 students purchased this course,29.0,215.0,no,missing,missing,no,no,missing,missing,missing
95449,Animal Care & Behaviour: Obedience & Health,Summary,https://www.reed.co.uk/courses/animal-care-behaviour-obedience-health/95449#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,158,158 students purchased this course,15.0,45.0,no,missing,missing,no,no,missing,missing,missing
101541,Psychic Development,Summary,https://www.reed.co.uk/courses/psychic-development/101541#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,90,90 students purchased this course,12.0,49.0,no,missing,missing,no,no,missing,missing,missing
189140,Maths: Beginner to Advanced Level,Summary,https://www.reed.co.uk/courses/maths-beginner-to-advanced-level/189140#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,116,116 students purchased this course,29.0,149.0,no,missing,missing,no,no,missing,missing,missing
199103,Introduction to Equine Assisted Psychotherapy,Summary,https://www.reed.co.uk/courses/introduction-to-equine-assisted-psychotherapy/199103#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,41,41 students purchased this course,15.0,0.0,no,missing,missing,no,no,missing,missing,missing
215022,Payroll for Beginners,Summary,https://www.reed.co.uk/courses/payroll-for-beginners/215022#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,199,199 students purchased this course,19.0,69.0,no,missing,missing,no,no,missing,missing,missing
93798,Practical Reflexology Diploma,Summary,https://www.reed.co.uk/courses/practical-reflexology-diploma/93798#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,75,75 students purchased this course,19.0,99.0,no,missing,missing,no,no,missing,missing,missing
97630,Sports & Fitness: Plyometrics - High Intensity Fitness,Summary,https://www.reed.co.uk/courses/sports-fitness-plyometrics-high-intensity-fitness/97630#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,100,100 students purchased this course,12.0,39.0,no,missing,missing,no,no,missing,missing,missing
81889,IT: Ethical Hacking & IT Security,Summary,https://www.reed.co.uk/courses/it-ethical-hacking-it-security/81889#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,364,364 students purchased this course,19.0,69.0,no,missing,missing,no,no,missing,missing,missing
199225,Calligraphy For Beginners,Summary,https://www.reed.co.uk/courses/calligraphy-for-beginners/199225#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,101,101 students purchased this course,12.0,60.0,no,missing,missing,no,no,missing,missing,missing
82549,Sales Training,Summary,https://www.reed.co.uk/courses/sales-training/82549#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,204,204 students purchased this course,12.0,29.0,no,missing,missing,no,no,missing,missing,missing
95469,Veterinary Assistant Training,Summary,https://www.reed.co.uk/courses/veterinary-assistant-training/95469#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,202,202 students purchased this course,19.0,69.0,no,missing,missing,no,no,missing,missing,missing
81794,SAGE 50 Accountancy Level 2,Summary,https://www.reed.co.uk/courses/sage-50-accountancy-level-2/81794#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,152,152 students purchased this course,19.0,49.0,no,missing,missing,no,no,missing,missing,missing
81841,Baby Massage & Yoga: The Complete Online Course,Summary,https://www.reed.co.uk/courses/baby-massage-yoga-the-complete-online-course/81841#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,96,96 students purchased this course,19.0,99.0,no,missing,missing,no,no,missing,missing,missing
101567,Primary Teacher - Ensuring Excellence in Writing,Summary,https://www.reed.co.uk/courses/primary-teacher-ensuring-excellence-in-writing/101567#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,93,93 students purchased this course,12.0,69.0,no,missing,missing,no,no,missing,missing,missing
129088,Sales: Become a Master of Sales Psychology,Summary,https://www.reed.co.uk/courses/sales-become-a-master-of-sales-psychology/129088#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,117,117 students purchased this course,12.0,49.0,no,missing,missing,no,no,missing,missing,missing
189145,Massage: Professional Indian Head Massage Diploma,Summary,https://www.reed.co.uk/courses/massage-professional-indian-head-massage-diploma/189145#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,122,122 students purchased this course,19.0,59.0,no,missing,missing,no,no,missing,missing,missing
193109,Teaching: Fundamentals of Education,Summary,https://www.reed.co.uk/courses/teaching-fundamentals-of-education/193109#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,93,93 students purchased this course,12.0,49.0,no,missing,missing,no,no,missing,missing,missing
201648,Criminology & Forensic Psychology Bundle,Summary,https://www.reed.co.uk/courses/criminology-forensic-psychology-bundle/201648#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,128,128 students purchased this course,29.0,227.0,no,missing,missing,no,no,missing,missing,missing
81784,Counselling: Become an Online Therapist or Coach,Summary,https://www.reed.co.uk/courses/counselling-become-an-online-therapist-or-coach/81784#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,71,71 students purchased this course,19.0,99.0,no,missing,missing,no,no,missing,missing,missing
81829,Fashion Styling for Women,Summary,https://www.reed.co.uk/courses/fashion-styling-for-women/81829#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,67,67 students purchased this course,12.0,49.0,no,missing,missing,no,no,missing,missing,missing
187737,Health & Care: Dementia Awareness,Summary,https://www.reed.co.uk/courses/health-care-dementia-awareness/187737#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,39,39 students purchased this course,15.0,49.0,no,missing,missing,no,no,missing,missing,missing
214471,CTAA Accredited Yoga Teacher Training,Summary,https://www.reed.co.uk/courses/ctaa-accredited-yoga-teacher-training/214471#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,74,74 students purchased this course,29.0,80.0,no,missing,missing,no,no,missing,missing,missing
80508,Creative Writing & Publishing Bundle,Summary,https://www.reed.co.uk/courses/creative-writing-publishing-bundle/80508#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,154,154 students purchased this course,29.0,348.0,no,missing,missing,no,no,missing,missing,missing
81791,Sports Massage: Deep Tissue Diploma (CTAA accredited),Summary,https://www.reed.co.uk/courses/sports-massage-deep-tissue-diploma-ctaa-accredited/81791#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,223,223 students purchased this course,29.0,65.0,no,missing,missing,no,no,missing,missing,missing
81792,Accountancy & Finance For Beginners,Summary,https://www.reed.co.uk/courses/accountancy-finance-for-beginners/81792#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,209,209 students purchased this course,19.0,49.0,no,missing,missing,no,no,missing,missing,missing
81896,Nutrition: Fix in Six - Natural Nutrition & Detoxing,Summary,https://www.reed.co.uk/courses/nutrition-fix-in-six-natural-nutrition-detoxing/81896#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,16,16 students purchased this course,12.0,79.0,no,missing,missing,no,no,missing,missing,missing
82047,Cosmetic & Make Up: Makeup Artistry & Anti Ageing,Summary,https://www.reed.co.uk/courses/cosmetic-make-up-makeup-artistry-anti-ageing/82047#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,68,68 students purchased this course,12.0,149.0,no,missing,missing,no,no,missing,missing,missing
95935,Soap Making Business Diploma,Summary,https://www.reed.co.uk/courses/soap-making-business-diploma/95935#/courses/ofcourse/p675?sortby=MostPopular,OfCourse,88,88 students purchased this course,19.0,69.0,no,missing,missing,no,no,missing,missing,missing
