courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
125655,Nannying and Childcare Course ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/nannying-and-childcare-course/125655#/courses/discount?pageno=4&sortby=MostPopular,1 Training,190,190 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
158943,Become a Freelance Make-Up Artist - CPD Certified,Discount Courses| Fast Track to a New Career | Certificate Included | Lifetime Access ,https://www.reed.co.uk/courses/become-a-freelance-make-up-artist-cpd-certified/158943#/courses/discount?pageno=4&sortby=MostPopular,Trendimi,129,129 students purchased this course,12.0,499.0,yes,The CPD Certification Service,no,no,missing,210 CPD points / hours,missing
247544,Sales Management,Sales Management Level 5 Professional Advanced Diploma Endorsed by ABC Awards Plus tutor support,https://www.reed.co.uk/courses/sales-management/247544#/courses/discount?pageno=4&sortby=MostPopular,Brentwood Open learning College,225,225 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Sales Management (Certificate of Achievement),5.0
248505,NCFE CACHE Level 3 Award in Health and Social Care with Official Certification,Awarded by NCFE CACHE | Official Exam included | Recognised Accredited Qualification | Free Career Support Service,https://www.reed.co.uk/courses/ncfe-cache-level-3-award-in-health-and-social-care-with-official-certification/248505#/courses/discount?pageno=4&sortby=MostPopular,1 Training,51,51 students enquired about this course,249.0,469.0,no,Ofqual,yes,yes,Northern Council for Further Education,Level 3 Award  in Health and Social Care,3.0
248541,PRINCE2® 2017 Foundation and Practitioner with Official Exams Package,Project Management| Course With Official Exam Included| Recognised Accredited Qualification| Free Career Support Service,https://www.reed.co.uk/courses/prince2-2017-foundation-and-practitioner-with-official-exams-package/248541#/courses/discount?pageno=4&sortby=MostPopular,1 Training,32,32 students enquired about this course,465.0,649.0,no,PEOPLECERT),yes,no,Axelos (accredited by PEOPLECERT),PRINCE2® Foundation & Practitioner,missing
251891,Facilities Management Diploma Level 5,FREE additional course . Professional Certificate Endorsed by ABC Awards . Tutor Support ,https://www.reed.co.uk/courses/facilities-management-diploma-level-5/251891#/courses/discount?pageno=4&sortby=MostPopular,Course Gate,84,84 students purchased this course,10.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Facilities Management (Certificate of Achievement),5.0
197542,Business Management Course,Business Management Level 5 | Endorsed Certificate by ABC Awards | CPD Accredited Certificate | 110 CPD Points/Credits,https://www.reed.co.uk/courses/business-management-course/197542#/courses/discount?pageno=4&sortby=MostPopular,CPD Courses,179,179 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Business Management (Certificate of achievement),5.0
210245,Medical Coding and Billing,Certificate in Medical Coding and Billing | CPD & iAP Accredited | Instant Access to Course Videos,https://www.reed.co.uk/courses/medical-coding-and-billing/210245#/courses/discount?pageno=4&sortby=MostPopular,Study365,86,86 students purchased this course,19.0,199.0,no,missing,no,no,missing,missing,missing
210664,Diploma in Adult Nursing Essentials ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/diploma-in-adult-nursing-essentials/210664#/courses/discount?pageno=4&sortby=MostPopular,1 Training,70,70 students purchased this course,12.0,399.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
218875,Learning English GCSE Course - Accredited Certification,Summary,https://www.reed.co.uk/courses/learning-english-gcse-course-accredited-certification/218875#/courses/discount?pageno=4&sortby=MostPopular,eTeaching Academy,192,192 students purchased this course,19.0,349.99,yes,The CPD Certification Service,no,no,missing,8 CPD points / hours,missing
228184,Criminal Psychology Course - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access |Special Deal,https://www.reed.co.uk/courses/criminal-psychology-course-cpd-certified/228184#/courses/discount?pageno=4&sortby=MostPopular,International Open Academy,139,139 students purchased this course,12.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
269748,ECDL,NEW 2020 ECDL,https://www.reed.co.uk/courses/ecdl/269748#/courses/discount?pageno=4&sortby=MostPopular,e-courses4you,10,10 students purchased this course,10.0,399.99,no,"BCS, The Chartered Institute for IT",yes,no,"BCS, The Chartered Institute for IT",Level 2 ECDL Certificate in IT Application Skills (QCF),2.0
230744,Customer Service ,Customer Service (Level 7) Diploma Endorsed by ABC Awards | 200 CPD Hours/credits,https://www.reed.co.uk/courses/customer-service/230744#/courses/discount?pageno=4&sortby=MostPopular,CPD Courses,64,64 students purchased this course,10.0,1100.0,yes,ABC Awards,yes,no,ABC Awards,Level 7 Diploma Customer Service (Certificate of achievement),7.0
28728,HR Management | Foundation Award CIPD Level 3,Invest in yourself | Save 15% on CIPD Award courses in March,https://www.reed.co.uk/courses/hr-management--foundation-award-cipd-level-3/28728#/courses/discount?pageno=4&sortby=MostPopular,ICS Learn,277,277 students enquired about this course,425.0,500.0,no,Chartered Institute of Personnel and Development,yes,no,Chartered Institute of Personnel and Development,Level 3 Award in Human Resources Essentials (QCF) Foundation Award CIPD Level 3,3.0
57561,Basic Accounting Course,Summary,https://www.reed.co.uk/courses/basic-accounting-course/57561#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,1428,"1,428 students purchased this course",12.0,249.99,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
71725,Teaching Phonics Course,Summary,https://www.reed.co.uk/courses/teaching-phonics-course/71725#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,685,685 students purchased this course,19.0,299.0,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
239207,Property Development and Management Course,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/property-development-and-management-course/239207#/courses/discount?pageno=4&sortby=MostPopular,Janets,163,163 students purchased this course,16.0,309.0,no,missing,no,no,missing,missing,missing
73110,Personal Trainer / Fitness Instructor Course - CPD Certified ,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/personal-trainer-fitness-instructor-course-cpd-certified/73110#/courses/discount?pageno=4&sortby=MostPopular,Be-a.co.uk,764,764 students purchased this course,69.0,299.0,yes,The CPD Certification Service,no,no,missing,15 CPD points / hours,missing
76433,Interior Design and Home Styling - CPD Certified,Certificate Included | Lifetime Access | Recognized Certificate| 50 CPD Points |Discount Courses,https://www.reed.co.uk/courses/interior-design-and-home-styling-cpd-certified/76433#/courses/discount?pageno=4&sortby=MostPopular,Trendimi,302,302 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
81790,Microsoft Office Essential Skills,Summary,https://www.reed.co.uk/courses/microsoft-office-essential-skills/81790#/courses/discount?pageno=4&sortby=MostPopular,OfCourse,439,439 students purchased this course,19.0,52.0,no,missing,no,no,missing,missing,missing
244365,Personal Development Course,Personal Development (Level 5 Diploma)  Multiple Choice Exam Included and Online Tutor Support,https://www.reed.co.uk/courses/personal-development-course/244365#/courses/discount?pageno=4&sortby=MostPopular,UK Professional Development Academy LTD,54,54 students purchased this course,10.0,595.0,yes,Step Ahead CPD,no,no,missing,100 CPD points / hours,missing
97899,Business Administration ,"Business Administration Level 4 Endorsed by ABC Awards, Tutor Support and Assessments included in the Course Price",https://www.reed.co.uk/courses/business-administration/97899#/courses/discount?pageno=4&sortby=MostPopular,Oxford Home Study College,437,437 students purchased this course,10.0,540.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Business Administration (Certificate of Achievement),4.0
127401,Executive Secretary and PA ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/executive-secretary-and-pa/127401#/courses/discount?pageno=4&sortby=MostPopular,1 Training,199,199 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
249315,Hotel Receptionist ,Hotel Receptionist Level 5 Diploma | Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/hotel-receptionist/249315#/courses/discount?pageno=4&sortby=MostPopular,Oxford Home Study College,65,65 students purchased this course,10.0,740.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Hotel Receptionist (Certificate of Achievement),5.0
250295,Mental Capacity Act CPD,Online CPD course that covers what this legislation involves.,https://www.reed.co.uk/courses/mental-capacity-act-cpd/250295#/courses/discount?pageno=4&sortby=MostPopular,CPD Online College,64,64 students purchased this course,12.0,25.0,yes,The CPD Certification Service,no,no,missing,2 CPD points / hours,missing
193197,Mastering Counselling  ,Exam and Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days ,https://www.reed.co.uk/courses/mastering-counselling/193197#/courses/discount?pageno=4&sortby=MostPopular,Global Edulink,64,64 students purchased this course,12.0,199.0,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
193565,Mental Health and Young People in Schools - Level 3 CPD Accredited & Certified Course,Summary,https://www.reed.co.uk/courses/mental-health-and-young-people-in-schools-level-3-cpd-accredited-certified-course/193565#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,389,389 students purchased this course,24.0,199.99,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
195957,Mastering Psychology ,Exam and Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days ,https://www.reed.co.uk/courses/mastering-psychology/195957#/courses/discount?pageno=4&sortby=MostPopular,Global Edulink,46,46 students purchased this course,19.0,249.0,yes,The CPD Certification Service,no,no,missing,12 CPD points / hours,missing
197984,Beauty Therapy,Beauty Therapy Diploma Level 4 endorsed by ABC Awards with full tutor support | 80 CPD Points,https://www.reed.co.uk/courses/beauty-therapy/197984#/courses/discount?pageno=4&sortby=MostPopular,CPD Courses,104,104 students purchased this course,15.0,560.0,yes,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Beauty Therapy (Certificate of achievement),4.0
254858,Business Data Analysis,"Level 5 Diploma in Business Data Analysis, CPD Accredited Diploma with tutor support and Quiz Based Exam Included",https://www.reed.co.uk/courses/business-data-analysis/254858#/courses/discount?pageno=5&sortby=MostPopular,UK Professional Development Academy LTD,68,68 students purchased this course,15.0,595.0,yes,Step Ahead CPD,no,no,missing,100 CPD points / hours,missing
255188,Interior Design Course Level 5,ABC Awards Endorsed Professional Certificate . Level 5 . MCQ Assessment . Tutor Support,https://www.reed.co.uk/courses/interior-design-course-level-5/255188#/courses/discount?pageno=5&sortby=MostPopular,Course Gate,106,106 students purchased this course,12.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Interior Design (Certificate of Achievement),5.0
259629,British Sign Language Teacher Training Course (Level 1 & 2) - CPD Accredited,Exam & Tutor Support Included With The Course Price | Instant Result |  | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/british-sign-language-teacher-training-course-level-1-2-cpd-accredited/259629#/courses/discount?pageno=5&sortby=MostPopular,One Education,41,41 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no,missing,8 CPD points / hours,missing
260237,Operations Management Level 5 Diploma + Crisis Management Course,Get 2 Certification in 1 Course. Professional Certificate Endorsed by ABC Awards + CPD Certificate. Tutor Support,https://www.reed.co.uk/courses/operations-management-level-5-diploma--crisis-management-course/260237#/courses/discount?pageno=5&sortby=MostPopular,Course Gate,49,49 students purchased this course,15.0,300.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma  Operations Management (Certificate of Achievement),5.0
216887,Dog Walking - CPD Certified ,Expert Animal Training | Internationally Accredited | Certificate Included | Lifetime Access | Ends Soon,https://www.reed.co.uk/courses/dog-walking-cpd-certified/216887#/courses/discount?pageno=5&sortby=MostPopular,Holly and Hugo,239,239 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
266305,Office Management and Administration,Level 7 Diploma in Office Management and Administration Endorsed TQUK with MCQ's based assessment and Microsoft Office,https://www.reed.co.uk/courses/office-management-and-administration/266305#/courses/discount?pageno=5&sortby=MostPopular,Inspire London College Ltd,40,40 students purchased this course,22.0,995.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 7 Diploma in Office Management and Administration,7.0
266506,TEFL Certification Bundle (120 Hour TEFL + Teaching English Online Course),2 Accredited Online Courses | Certificates Included | Lifetime Access | Expert Industry Insights| Special Price,https://www.reed.co.uk/courses/tefl-certification-bundle-120-hour-tefl--teaching-english-online-course/266506#/courses/discount?pageno=5&sortby=MostPopular,International Open Academy,54,54 students purchased this course,29.0,218.0,yes,The CPD Certification Service,no,no,missing,120 CPD points / hours,missing
266551,Report Writing Skills ,"Level 5 Diploma in Report Writing, CPD Accredited Diploma and 100 CPD Points/ Credits, tutor support & Quiz based exam",https://www.reed.co.uk/courses/report-writing-skills/266551#/courses/discount?pageno=5&sortby=MostPopular,UK Professional Development Academy LTD,37,37 students purchased this course,10.0,595.0,yes,Step Ahead CPD Qualifications,no,no,missing,100 CPD points / hours,missing
267230,"Heating, Ventilation & Air Conditioning (HVAC) Technician - CPD Accredited","CPD Accredited Heating, Ventilation & Air Conditioning (HVAC) Technician Course | Full Tutor Support |No hidden fees",https://www.reed.co.uk/courses/heating-ventilation-air-conditioning-hvac-technician-cpd-accredited/267230#/courses/discount?pageno=5&sortby=MostPopular,One Education,33,33 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
267837,Practice Nurse Level 3 - CPD Accredited,CPD Accredited Practice Nurse Level 3 Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/practice-nurse-level-3-cpd-accredited/267837#/courses/discount?pageno=5&sortby=MostPopular,One Education,18,18 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
225876,Six Sigma,CPD Accredited Certificate in Project Management Six Sigma  with tutor support,https://www.reed.co.uk/courses/six-sigma/225876#/courses/discount?pageno=5&sortby=MostPopular,UK Professional Development Academy LTD,122,122 students purchased this course,10.0,350.0,yes,Step Ahead CPD Qualifications,no,no,missing,60 CPD points / hours,missing
229269,Coaching & Mentoring ,Level 5 Diploma in Coaching & Mentoring l CPD Accredited l - 100 CPD Credits / Points l Quiz based exam included,https://www.reed.co.uk/courses/coaching-mentoring/229269#/courses/discount?pageno=5&sortby=MostPopular,UK Professional Development Academy LTD,92,92 students purchased this course,30.0,750.0,yes,Step Ahead CPD,no,no,missing,100 CPD points / hours,missing
229786,Teaching Assistant CACHE Level 2 **FULL QUALIFICATION**,Train to teach - Get Qualified - NCFE & CACHE Level 2 - Accepted by Ofstead,https://www.reed.co.uk/courses/teaching-assistant-cache-level-2-full-qualification/229786#/courses/discount?pageno=5&sortby=MostPopular,Careers Advice & Learning  Centre,0,405 students enquired about this course,195.0,375.0,no,Ofqual,yes,yes,"Council for Awards in Care, Health and Education",Level 2 Award in Support Work in Schools (QCF),2.0
230626,Security Management Diploma - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/security-management-diploma-cpd-certified/230626#/courses/discount?pageno=5&sortby=MostPopular,Janets,83,83 students purchased this course,17.0,269.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
233188,Diploma in Skin Care Treatments - Level 3,Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days | No Hidden Fee,https://www.reed.co.uk/courses/diploma-in-skin-care-treatments-level-3/233188#/courses/discount?pageno=5&sortby=MostPopular,Global Edulink,57,57 students purchased this course,19.0,249.0,yes,The CPD Certification Service,no,no,missing,12 CPD points / hours,missing
236913,Bookkeeping - Course,Bookkeeping Level 5 Endorsed by ABC Awards Assignment Based Course ,https://www.reed.co.uk/courses/bookkeeping-course/236913#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,104,104 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Bookkeeping Course (Certificate of Achievement),5.0
97924,Risk Management,Risk Management Level 4 Diploma Endorsed by ABC Awards |Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/risk-management/97924#/courses/discount?pageno=5&sortby=MostPopular,Oxford Home Study College,181,181 students purchased this course,10.0,540.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Risk Management (Certificate of Achievement),4.0
98441,Cognitive Behavioural Therapy Course,Summary,https://www.reed.co.uk/courses/cognitive-behavioural-therapy-course/98441#/courses/discount?pageno=5&sortby=MostPopular,Renaissance Life Therapies of Harley Street London,185,185 students purchased this course,10.0,200.0,yes,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
247195,Office Management,Office Management Level 5 endorsed by ABC Awards | CPD Accredited Certificate | 110 CPD Points,https://www.reed.co.uk/courses/office-management/247195#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,168,168 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Office Management (Certificate of achievement),5.0
247325,Touch Typing Training - CPD Accredited,Touch Typing Training Course Accredited by CPD | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/touch-typing-training-cpd-accredited/247325#/courses/discount?pageno=5&sortby=MostPopular,One Education,104,104 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
247459,Warehouse Management,Warehouse Management Level 5 Diploma endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/warehouse-management/247459#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,48,48 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Warehouse Management (Certificate of Achievement),5.0
190161,Learning Maths GCSE Course,Summary,https://www.reed.co.uk/courses/learning-maths-gcse-course/190161#/courses/discount?pageno=5&sortby=MostPopular,Oplex Careers,408,408 students purchased this course,24.0,299.99,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
190658,Complete Adobe Premiere Professional Video Editing Course,Summary,https://www.reed.co.uk/courses/complete-adobe-premiere-professional-video-editing-course/190658#/courses/discount?pageno=5&sortby=MostPopular,Skill Success,109,109 students purchased this course,29.0,157.0,no,missing,no,no,missing,missing,missing
250052,Criminal Intelligence Analyst - CPD Accredited,Gain Criminal Intelligence skills with this CPD Accredited Course | Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/criminal-intelligence-analyst-cpd-accredited/250052#/courses/discount?pageno=5&sortby=MostPopular,One Education,206,206 students purchased this course,17.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
192414,All in One Day Mandatory Training – 30 CPD Accredited CSTF Aligned E-Learning Courses,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/all-in-one-day-mandatory-training--30-cpd-accredited-cstf-aligned-e-learning-courses/192414#/courses/discount?pageno=5&sortby=MostPopular,Imperium Edge,87,87 students purchased this course,29.49,49.99,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
197612,Accountancy,Accountancy Certificate Level 3 Endorsed by ABC Awards | 60 CPD Points | CPD Accredited Certificate,https://www.reed.co.uk/courses/accountancy/197612#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,152,152 students purchased this course,10.0,395.0,yes,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Accountancy (Certificate of achievement),3.0
218395,Professional Waiter Diploma - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/professional-waiter-diploma-cpd-certified/218395#/courses/discount?pageno=5&sortby=MostPopular,International Open Academy,88,88 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no,missing,60 CPD points / hours,missing
266447,Certificate in Bookkeeping and Payroll Management - Level 3,Recognised Accredited Qualification| Endorsed Certificate | Certified Unit Summery,https://www.reed.co.uk/courses/certificate-in-bookkeeping-and-payroll-management-level-3/266447#/courses/discount?pageno=5&sortby=MostPopular,Study365,25,25 students purchased this course,12.0,79.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate In Bookkeeping and Payroll Mamnagement,3.0
266666,Certificate in Child & Adolescent Counselling - Level 3,Recognised Accredited Qualification| Endorsed Certificate | Certified Unit Summery,https://www.reed.co.uk/courses/certificate-in-child-adolescent-counselling-level-3/266666#/courses/discount?pageno=5&sortby=MostPopular,Study365,27,27 students purchased this course,12.0,79.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate in Child & Adolescent Counselling,3.0
229439,HR Management,HR Management Level 3 Certificate endorsed by ABC Awards with study materials tutor support ,https://www.reed.co.uk/courses/hr-management/229439#/courses/discount?pageno=5&sortby=MostPopular,Oxford Home Study College,320,320 students purchased this course,10.0,385.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate HR Management (Certificate of Achievement),3.0
230578,Diploma in Hairdressing - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/diploma-in-hairdressing-cpd-certified/230578#/courses/discount?pageno=5&sortby=MostPopular,Janets,295,295 students purchased this course,18.0,289.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
230612,IT Administrator Diploma,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/it-administrator-diploma/230612#/courses/discount?pageno=5&sortby=MostPopular,Janets,170,170 students purchased this course,13.0,289.0,no,missing,no,no,missing,missing,missing
233166,Adult Nursing Training ,CPD & iAP Accredited Free E - Certificate Included | Access for 365 days | No Hidden Fee,https://www.reed.co.uk/courses/adult-nursing-training/233166#/courses/discount?pageno=5&sortby=MostPopular,Global Edulink,81,81 students purchased this course,10.0,199.0,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
233639,School Administrator Training - CPD Accredited,School Administrator Training Course Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/school-administrator-training-cpd-accredited/233639#/courses/discount?pageno=5&sortby=MostPopular,One Education,133,133 students purchased this course,18.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
236786,Beauty Therapy Level 5,Beauty Therapy Diploma | Endorsed by ABC Awards | CPD Accredited Certificate | 110 CPD Points,https://www.reed.co.uk/courses/beauty-therapy-level-5/236786#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,98,98 students purchased this course,15.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Beauty Therapy (Certificate of achievement),5.0
28757,CIPD Level 5 Intermediate Diploma in HR Management | HR,Invest in yourself | Save up to 25% on Level 5 CIPD courses in March,https://www.reed.co.uk/courses/cipd-level-5-intermediate-diploma-in-hr-management--hr/28757#/courses/discount?pageno=5&sortby=MostPopular,ICS Learn,878,878 students enquired about this course,2400.0,3200.0,no,Chartered Institute of Personnel and Development,yes,no,Chartered Institute of Personnel and Development,Level 5 Diploma in Human Resource Management (QCF) Intermediate Diploma CIPD Level 5,5.0
31685,Social media marketing course (Level 4 Diploma),Unlimited tutor support | No deadlines | Endorsed Certification | Help finding work,https://www.reed.co.uk/courses/social-media-marketing-course-level-4-diploma/31685#/courses/discount?pageno=5&sortby=MostPopular,College of Media and Publishing,618,618 students enquired about this course,296.7,494.5,yes,ABC Awards,yes,no,ABC Awards,Level 4 Certificate in Social Media Marketing,4.0
72332,Cognitive Behavioural Therapy (CBT) Training Course,Summary,https://www.reed.co.uk/courses/cognitive-behavioural-therapy-cbt-training-course/72332#/courses/discount?pageno=5&sortby=MostPopular,Renaissance Life Therapies of Harley Street London,594,594 students purchased this course,10.0,200.0,yes,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
239437,"Makeup Artist, Nail Technician and Hairdressing Course for Beauty Salon",CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/makeup-artist-nail-technician-and-hairdressing-course-for-beauty-salon/239437#/courses/discount?pageno=5&sortby=MostPopular,Janets,66,66 students purchased this course,19.0,309.0,no,missing,no,no,missing,missing,missing
78762,Dog Behavior and Training - CPD Certified,Expert Animal Training | Internationally Accredited | Certificate Included | Lifetime Access| Special Offer,https://www.reed.co.uk/courses/dog-behavior-and-training-cpd-certified/78762#/courses/discount?pageno=5&sortby=MostPopular,Holly and Hugo,234,234 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
244088,Microsoft Excel - CPD Certified,Recognised Certificate Included | Accredited Excel Course |  Unlimited 24/7 Lifetime Access| ,https://www.reed.co.uk/courses/microsoft-excel-cpd-certified/244088#/courses/discount?pageno=5&sortby=MostPopular,International Open Academy,154,154 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
244357,Train the Trainer,CPD Accredited Level 5 Train the Trainer Diploma with tutors support and quiz based exam included,https://www.reed.co.uk/courses/train-the-trainer/244357#/courses/discount?pageno=5&sortby=MostPopular,UK Professional Development Academy LTD,116,116 students purchased this course,10.0,595.0,yes,The CPD Group,no,no,missing,30 CPD points / hours,missing
244468,Microsoft Office - Advanced Microsoft Office 2016 Training,Exam and Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days ,https://www.reed.co.uk/courses/microsoft-office-advanced-microsoft-office-2016-training/244468#/courses/discount?pageno=5&sortby=MostPopular,Global Edulink,71,71 students purchased this course,16.0,399.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
97843,Wedding Planning Level 5,Advanced Diploma in Wedding Planning endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/wedding-planning-level-5/97843#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,79,79 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Wedding Planning (Certificate of Achievement),5.0
97865,Sales and Marketing ,Sales and Marketing Level 3 Endorsed by ABC Awards I Tutor support & assessments included in the course price,https://www.reed.co.uk/courses/sales-and-marketing/97865#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,86,86 students purchased this course,10.0,395.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Sales and Marketing (Certificate of Achievement),3.0
99262,Dog Training Course - Level 3 CPD Accredited ,Summary,https://www.reed.co.uk/courses/dog-training-course-level-3-cpd-accredited/99262#/courses/discount?pageno=5&sortby=MostPopular,Oplex Careers,535,535 students purchased this course,24.0,199.99,yes,The CPD Certification Service,no,no,missing,6 CPD points / hours,missing
245519,Marketing,Marketing Course Level 6 Diploma endorsed by ABC Awards Assignment based course,https://www.reed.co.uk/courses/marketing/245519#/courses/discount?pageno=5&sortby=MostPopular,Staff Training Solutions,24,24 students purchased this course,10.0,860.0,no,ABC Awards,yes,no,ABC Awards,Level 6 Diploma Marketing Diploma (Certificate of Achievement),6.0
104513,Criminology Diploma,Summary,https://www.reed.co.uk/courses/criminology-diploma/104513#/courses/discount?pageno=5&sortby=MostPopular,Elearn College,408,408 students purchased this course,19.0,199.0,no,missing,no,no,missing,missing,missing
121401,Perfect Skin from Inside Out (Skin Care & Nutrition Course),Discount Courses| Accredited Online Course | Certificate Included | Lifetime Access ,https://www.reed.co.uk/courses/perfect-skin-from-inside-out-skin-care-nutrition-course/121401#/courses/discount?pageno=5&sortby=MostPopular,Trendimi,70,70 students purchased this course,10.0,499.0,no,missing,no,no,missing,missing,missing
