courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
230578,Diploma in Hairdressing - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/diploma-in-hairdressing-cpd-certified/230578#/courses/discount?pageno=4&sortby=MostPopular,Janets,297,297 students purchased this course,18.0,289.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
230612,IT Administrator Diploma,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/it-administrator-diploma/230612#/courses/discount?pageno=4&sortby=MostPopular,Janets,174,174 students purchased this course,13.0,289.0,no,missing,no,no,missing,missing,missing
237388,Paralegal Training,Level 4 Endorsed Diploma by TQUK | 5 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/paralegal-training/237388#/courses/discount?pageno=4&sortby=MostPopular,One Education,469,469 students purchased this course,14.0,199.0,yes,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 4 Diploma in Paralegal (Endorsed Certificate),4.0
28728,HR Management | Foundation Award CIPD Level 3,Invest in yourself | Save 15% on CIPD Award courses in March,https://www.reed.co.uk/courses/hr-management--foundation-award-cipd-level-3/28728#/courses/discount?pageno=4&sortby=MostPopular,ICS Learn,279,279 students enquired about this course,425.0,500.0,no,Chartered Institute of Personnel and Development,yes,no,Chartered Institute of Personnel and Development,Level 3 Award in Human Resources Essentials (QCF) Foundation Award CIPD Level 3,3.0
57555,Child Safeguarding Course - Level 3 CPD Accredited,Summary,https://www.reed.co.uk/courses/child-safeguarding-course-level-3-cpd-accredited/57555#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,658,658 students purchased this course,14.0,199.99,yes,The CPD Certification Service,no,no,missing,6 CPD points / hours,missing
57561,Basic Accounting Course,Summary,https://www.reed.co.uk/courses/basic-accounting-course/57561#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,1429,"1,429 students purchased this course",12.0,249.99,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
72332,Cognitive Behavioural Therapy (CBT) Training Course,Summary,https://www.reed.co.uk/courses/cognitive-behavioural-therapy-cbt-training-course/72332#/courses/discount?pageno=4&sortby=MostPopular,Renaissance Life Therapies of Harley Street London,596,596 students purchased this course,10.0,200.0,yes,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
72390,Recruitment Consultant Diploma – CPD Certified,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/recruitment-consultant-diploma--cpd-certified/72390#/courses/discount?pageno=4&sortby=MostPopular,Be-a.co.uk,943,943 students purchased this course,34.0,299.0,yes,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
74977,Control & Administration of Medicines (Level 3) CPD Accredited Course,Summary,https://www.reed.co.uk/courses/control-administration-of-medicines-level-3-cpd-accredited-course/74977#/courses/discount?pageno=4&sortby=MostPopular,Learning 247,70,70 students purchased this course,10.0,15.0,yes,The CPD Standards Office,no,no,missing,2 CPD points / hours,missing
76995,Veterinary Support Assistant (VET Assistant) - CPD Certified,Expert Animal Training | Internationally Accredited | Certificate Included | Lifetime Access | Special Offer,https://www.reed.co.uk/courses/veterinary-support-assistant-vet-assistant-cpd-certified/76995#/courses/discount?pageno=4&sortby=MostPopular,Holly and Hugo,254,254 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
104434,Bereavement and Grief Counselling Diploma,Summary,https://www.reed.co.uk/courses/bereavement-and-grief-counselling-diploma/104434#/courses/discount?pageno=4&sortby=MostPopular,Elearn College,599,599 students purchased this course,19.0,199.0,no,missing,no,no,missing,missing,missing
121401,Perfect Skin from Inside Out (Skin Care & Nutrition Course),Discount Courses| Accredited Online Course | Certificate Included | Lifetime Access ,https://www.reed.co.uk/courses/perfect-skin-from-inside-out-skin-care-nutrition-course/121401#/courses/discount?pageno=4&sortby=MostPopular,Trendimi,72,72 students purchased this course,10.0,499.0,no,missing,no,no,missing,missing,missing
247325,Touch Typing Training - CPD Accredited,Touch Typing Training Course Accredited by CPD | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/touch-typing-training-cpd-accredited/247325#/courses/discount?pageno=4&sortby=MostPopular,One Education,106,106 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
247457,Warehouse Management,Warehouse Management Level 5 | Tutor Support and Assessments included in the Course Price | Endorsed by ABC Awards,https://www.reed.co.uk/courses/warehouse-management/247457#/courses/discount?pageno=4&sortby=MostPopular,Oxford Home Study College,116,116 students purchased this course,10.0,740.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Warehouse Management (Certificate of Achievement),5.0
248251,Certificate in Copywriting - CPD Accredited,CPD Accredited Copywriting Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/certificate-in-copywriting-cpd-accredited/248251#/courses/discount?pageno=4&sortby=MostPopular,One Education,150,150 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
249315,Hotel Receptionist ,Hotel Receptionist Level 5 Diploma | Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/hotel-receptionist/249315#/courses/discount?pageno=4&sortby=MostPopular,Oxford Home Study College,66,66 students purchased this course,10.0,740.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Hotel Receptionist (Certificate of Achievement),5.0
193197,Mastering Counselling  ,Exam and Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days ,https://www.reed.co.uk/courses/mastering-counselling/193197#/courses/discount?pageno=4&sortby=MostPopular,Global Edulink,64,64 students purchased this course,12.0,199.0,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
255165,Diet and Nutrition Diploma Level 5,ABC Awards Endorsed Professional Certificate . Level 5 . MCQ Assessment . Tutor Support,https://www.reed.co.uk/courses/diet-and-nutrition-diploma-level-5/255165#/courses/discount?pageno=4&sortby=MostPopular,Course Gate,84,84 students purchased this course,10.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Diet and Nutrition (Certificate of Achievement),5.0
259629,British Sign Language Teacher Training Course (Level 1 & 2) - CPD Accredited,Exam & Tutor Support Included With The Course Price | Instant Result |  | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/british-sign-language-teacher-training-course-level-1-2-cpd-accredited/259629#/courses/discount?pageno=4&sortby=MostPopular,One Education,41,41 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no,missing,8 CPD points / hours,missing
216887,Dog Walking - CPD Certified ,Expert Animal Training | Internationally Accredited | Certificate Included | Lifetime Access | Ends Soon,https://www.reed.co.uk/courses/dog-walking-cpd-certified/216887#/courses/discount?pageno=4&sortby=MostPopular,Holly and Hugo,240,240 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
267774,Mental Health Counselling Training,"Enrol today and receive your online training, tutor support, PDF certificate and more ",https://www.reed.co.uk/courses/mental-health-counselling-training/267774#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,16,16 students purchased this course,19.0,199.99,yes,The CPD Certification Service,no,no,missing,4 CPD points / hours,missing
268269,Coaching & Mentoring,Endorsed Level 5 Diploma in Coaching & Mentoring l TQUK Endorsed Diploma,https://www.reed.co.uk/courses/coaching-mentoring/268269#/courses/discount?pageno=4&sortby=MostPopular,Inspire London College Ltd,10,10 students purchased this course,35.0,695.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma Coaching & Mentoring (Endorsed Diploma),5.0
228163,Level 2 Certificate in Cleaning - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/level-2-certificate-in-cleaning-cpd-certified/228163#/courses/discount?pageno=4&sortby=MostPopular,Janets,169,169 students purchased this course,21.0,339.0,no,missing,no,no,missing,missing,missing
229269,Coaching & Mentoring ,Level 5 Diploma in Coaching & Mentoring l CPD Accredited l - 100 CPD Credits / Points l Quiz based exam included,https://www.reed.co.uk/courses/coaching-mentoring/229269#/courses/discount?pageno=4&sortby=MostPopular,UK Professional Development Academy LTD,93,93 students purchased this course,30.0,750.0,yes,Step Ahead CPD,no,no,missing,100 CPD points / hours,missing
229439,HR Management,HR Management Level 3 Certificate endorsed by ABC Awards with study materials tutor support ,https://www.reed.co.uk/courses/hr-management/229439#/courses/discount?pageno=4&sortby=MostPopular,Oxford Home Study College,321,321 students purchased this course,10.0,385.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate HR Management (Certificate of Achievement),3.0
230083,Functional Skills Maths Training Course ,Summary,https://www.reed.co.uk/courses/functional-skills-maths-training-course/230083#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,271,271 students purchased this course,19.0,249.99,yes,The CPD Certification Service,no,no,missing,70 CPD points / hours,missing
269635,Paralegal Training Diploma,Paralegal Training Diploma Endorsed by ABC Awards I Exam Included I MCQ based assessment I Tutor Support,https://www.reed.co.uk/courses/paralegal-training-diploma/269635#/courses/discount?pageno=4&sortby=MostPopular,Course Gate,17,17 students purchased this course,19.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Diploma Paralegal Training (Certificate of Achievement),3.0
28757,CIPD Level 5 Intermediate Diploma in HR Management | HR,Invest in yourself | Save up to 25% on Level 5 CIPD courses in March,https://www.reed.co.uk/courses/cipd-level-5-intermediate-diploma-in-hr-management--hr/28757#/courses/discount?pageno=5&sortby=MostPopular,ICS Learn,879,879 students enquired about this course,2400.0,3200.0,no,Chartered Institute of Personnel and Development,yes,no,Chartered Institute of Personnel and Development,Level 5 Diploma in Human Resource Management (QCF) Intermediate Diploma CIPD Level 5,5.0
238092,Diploma in Aromatherapy - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/diploma-in-aromatherapy-cpd-accredited/238092#/courses/discount?pageno=5&sortby=MostPopular,Course Gate,67,67 students purchased this course,18.0,175.0,yes,CPD Accreditation Group,no,no,missing,25 CPD points / hours,missing
57537,Tax Accounting Course,Summary,https://www.reed.co.uk/courses/tax-accounting-course/57537#/courses/discount?pageno=5&sortby=MostPopular,Oplex Careers,2095,"2,095 students purchased this course",19.0,299.99,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
71725,Teaching Phonics Course,Summary,https://www.reed.co.uk/courses/teaching-phonics-course/71725#/courses/discount?pageno=5&sortby=MostPopular,Oplex Careers,685,685 students purchased this course,19.0,299.0,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
81790,Microsoft Office Essential Skills,Summary,https://www.reed.co.uk/courses/microsoft-office-essential-skills/81790#/courses/discount?pageno=5&sortby=MostPopular,OfCourse,441,441 students purchased this course,19.0,52.0,no,missing,no,no,missing,missing,missing
244088,Microsoft Excel - CPD Certified,Recognised Certificate Included | Accredited Excel Course |  Unlimited 24/7 Lifetime Access| ,https://www.reed.co.uk/courses/microsoft-excel-cpd-certified/244088#/courses/discount?pageno=5&sortby=MostPopular,International Open Academy,154,154 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
244183,Mental Health Awareness Certificate - CPD Certified,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/mental-health-awareness-certificate-cpd-certified/244183#/courses/discount?pageno=5&sortby=MostPopular,Be-a.co.uk,143,143 students purchased this course,10.0,299.0,yes,The CPD Certification Service,no,no,missing,3 CPD points / hours,missing
97865,Sales and Marketing ,Sales and Marketing Level 3 Endorsed by ABC Awards I Tutor support & assessments included in the course price,https://www.reed.co.uk/courses/sales-and-marketing/97865#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,87,87 students purchased this course,10.0,395.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Sales and Marketing (Certificate of Achievement),3.0
245415,Learning and Development (CPD Accredited Diploma),CPD Accredited Learning and Development Diploma(Level5) l Quiz based exam included l Weekend Sale,https://www.reed.co.uk/courses/learning-and-development-cpd-accredited-diploma/245415#/courses/discount?pageno=5&sortby=MostPopular,UK Professional Development Academy LTD,73,73 students purchased this course,16.0,595.0,yes,The CPD Group,no,no,missing,30 CPD points / hours,missing
104513,Criminology Diploma,Summary,https://www.reed.co.uk/courses/criminology-diploma/104513#/courses/discount?pageno=5&sortby=MostPopular,Elearn College,410,410 students purchased this course,19.0,199.0,no,missing,no,no,missing,missing,missing
158943,Become a Freelance Make-Up Artist - CPD Certified,Discount Courses| Fast Track to a New Career | Certificate Included | Lifetime Access ,https://www.reed.co.uk/courses/become-a-freelance-make-up-artist-cpd-certified/158943#/courses/discount?pageno=5&sortby=MostPopular,Trendimi,130,130 students purchased this course,12.0,499.0,yes,The CPD Certification Service,no,no,missing,210 CPD points / hours,missing
247447,Life Coaching,Life Coaching Advanced Level 5 Diploma Endorsed by ABC Awards | tutor Support is available throughout the course,https://www.reed.co.uk/courses/life-coaching/247447#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,195,195 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Life Coaching (Certificate of Achievement),5.0
247544,Sales Management,Sales Management Level 5 Professional Advanced Diploma Endorsed by ABC Awards Plus tutor support,https://www.reed.co.uk/courses/sales-management/247544#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,225,225 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Sales Management (Certificate of Achievement),5.0
192414,All in One Day Mandatory Training – 30 CPD Accredited CSTF Aligned E-Learning Courses,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/all-in-one-day-mandatory-training--30-cpd-accredited-cstf-aligned-e-learning-courses/192414#/courses/discount?pageno=5&sortby=MostPopular,Imperium Edge,88,88 students purchased this course,29.49,49.99,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
192761,Project Management,Project Management (Level 7) Diploma Endorsed by ABC Awards Assignment Based Course,https://www.reed.co.uk/courses/project-management/192761#/courses/discount?pageno=5&sortby=MostPopular,Staff Training Solutions,45,45 students purchased this course,15.0,1050.0,no,ABC Awards,yes,no,ABC Awards,Level 7 Diploma Project Management Training (Certificate of Achievement),7.0
193126,Payroll for Beginners ,Summary,https://www.reed.co.uk/courses/payroll-for-beginners/193126#/courses/discount?pageno=5&sortby=MostPopular,OfCourse,387,387 students purchased this course,19.0,60.0,no,missing,no,no,missing,missing,missing
196315,Manual Handling Course,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",https://www.reed.co.uk/courses/manual-handling-course/196315#/courses/discount?pageno=5&sortby=MostPopular,The Training Terminal,186,186 students purchased this course,12.0,30.0,yes,Institute of Hospitality,no,no,missing,1 CPD points / hours,missing
196421,Safeguarding Adults Level 2 – Online Training Course – NHS Health & Care - CPD Accredited,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/safeguarding-adults-level-2--online-training-course--nhs-health-care-cpd-accredited/196421#/courses/discount?pageno=5&sortby=MostPopular,Mandatory Compliance,206,206 students purchased this course,12.0,19.99,yes,The CPD Certification Service,no,no,missing,2 CPD points / hours,missing
197542,Business Management Course,Business Management Level 5 | Endorsed Certificate by ABC Awards | CPD Accredited Certificate | 110 CPD Points/Credits,https://www.reed.co.uk/courses/business-management-course/197542#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,180,180 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Business Management (Certificate of achievement),5.0
255188,Interior Design Course Level 5,ABC Awards Endorsed Professional Certificate . Level 5 . MCQ Assessment . Tutor Support,https://www.reed.co.uk/courses/interior-design-course-level-5/255188#/courses/discount?pageno=5&sortby=MostPopular,Course Gate,106,106 students purchased this course,12.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Interior Design (Certificate of Achievement),5.0
207878,"Level 3 Anatomy and Physiology, online study",Summary,https://www.reed.co.uk/courses/level-3-anatomy-and-physiology-online-study/207878#/courses/discount?pageno=5&sortby=MostPopular,Courses in Massage,212,212 students purchased this course,19.0,295.0,no,Association of Beauty Therapists,yes,no,Association of Beauty Therapists,Level 3 Diploma,3.0
260237,Operations Management Level 5 Diploma + Crisis Management Course,Get 2 Certification in 1 Course. Professional Certificate Endorsed by ABC Awards + CPD Certificate. Tutor Support,https://www.reed.co.uk/courses/operations-management-level-5-diploma--crisis-management-course/260237#/courses/discount?pageno=5&sortby=MostPopular,Course Gate,49,49 students purchased this course,15.0,300.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma  Operations Management (Certificate of Achievement),5.0
262829,Food Hygiene Level 2,60 min CPD-accredited online Level 2 Food Hygiene course also known as Basic Food Hygiene Certificate. ,https://www.reed.co.uk/courses/food-hygiene-level-2/262829#/courses/discount?pageno=5&sortby=MostPopular,ECHO3 EDUCATION LIMITED,9,9 students purchased this course,10.0,25.0,yes,The CPD Certification Service,no,no,missing,5 CPD points / hours,missing
221326,Sports Injuries Course,Summary,https://www.reed.co.uk/courses/sports-injuries-course/221326#/courses/discount?pageno=5&sortby=MostPopular,e-Careers.Lifestyle,44,44 students purchased this course,19.0,200.0,no,missing,no,no,missing,missing,missing
221603,Health and Social Care Course,The Stepping Stone to a Rewarding Career!,https://www.reed.co.uk/courses/health-and-social-care-course/221603#/courses/discount?pageno=5&sortby=MostPopular,e-Careers.Lifestyle,28,28 students purchased this course,24.0,200.0,no,missing,no,no,missing,missing,missing
266447,Certificate in Bookkeeping and Payroll Management - Level 3,Recognised Accredited Qualification| Endorsed Certificate | Certified Unit Summery,https://www.reed.co.uk/courses/certificate-in-bookkeeping-and-payroll-management-level-3/266447#/courses/discount?pageno=5&sortby=MostPopular,Study365,26,26 students purchased this course,12.0,79.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate In Bookkeeping and Payroll Mamnagement,3.0
267205,Xero Accounting And Bookkeeping - CPD Accredited ,CPD Accredited Xero Accounting And Bookkeeping Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/xero-accounting-and-bookkeeping-cpd-accredited/267205#/courses/discount?pageno=5&sortby=MostPopular,One Education,20,20 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no,missing,8 CPD points / hours,missing
267818,CompTIA A+ 2020 (1000 Series),Includes CompTIA A+: 220-1001 & CompTIA A+: 220-1002,https://www.reed.co.uk/courses/comptia-a-2020-1000-series/267818#/courses/discount?pageno=5&sortby=MostPopular,e-courses4you,14,14 students purchased this course,10.0,499.99,no,CompTIA,yes,no,CompTIA,CompTIA IT Fundamentals Certification,missing
231531,Quality Management ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/quality-management/231531#/courses/discount?pageno=5&sortby=MostPopular,1 Training,222,222 students purchased this course,29.0,349.0,yes,The CPD Certification Service,no,no,missing,12 CPD points / hours,missing
236913,Bookkeeping - Course,Bookkeeping Level 5 Endorsed by ABC Awards Assignment Based Course ,https://www.reed.co.uk/courses/bookkeeping-course/236913#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,105,105 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Bookkeeping Course (Certificate of Achievement),5.0
31685,Social media marketing course (Level 4 Diploma),Unlimited tutor support | No deadlines | Endorsed Certification | Help finding work,https://www.reed.co.uk/courses/social-media-marketing-course-level-4-diploma/31685#/courses/discount?pageno=5&sortby=MostPopular,College of Media and Publishing,618,618 students enquired about this course,296.7,494.5,yes,ABC Awards,yes,no,ABC Awards,Level 4 Certificate in Social Media Marketing,4.0
239207,Property Development and Management Course,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/property-development-and-management-course/239207#/courses/discount?pageno=5&sortby=MostPopular,Janets,164,164 students purchased this course,16.0,309.0,no,missing,no,no,missing,missing,missing
73110,Personal Trainer / Fitness Instructor Course - CPD Certified ,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/personal-trainer-fitness-instructor-course-cpd-certified/73110#/courses/discount?pageno=5&sortby=MostPopular,Be-a.co.uk,764,764 students purchased this course,69.0,299.0,yes,The CPD Certification Service,no,no,missing,15 CPD points / hours,missing
76656,Extensions and Hair Styling Expert - CPD Certified,Fast Track to a New Career | Certificate Included | Lifetime Access ,https://www.reed.co.uk/courses/extensions-and-hair-styling-expert-cpd-certified/76656#/courses/discount?pageno=5&sortby=MostPopular,Trendimi,143,143 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
241125,Full Body Massage - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/full-body-massage-cpd-accredited/241125#/courses/discount?pageno=5&sortby=MostPopular,Course Gate,102,102 students purchased this course,12.0,175.0,yes,CPD Accreditation Group,no,no,missing,3 CPD points / hours,missing
97843,Wedding Planning Level 5,Advanced Diploma in Wedding Planning endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/wedding-planning-level-5/97843#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,80,80 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Wedding Planning (Certificate of Achievement),5.0
97899,Business Administration ,"Business Administration Level 4 Endorsed by ABC Awards, Tutor Support and Assessments included in the Course Price",https://www.reed.co.uk/courses/business-administration/97899#/courses/discount?pageno=5&sortby=MostPopular,Oxford Home Study College,438,438 students purchased this course,10.0,540.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Business Administration (Certificate of Achievement),4.0
186988,Microsoft Word Online Course ,Learn MS Word with this CPD Accredited Course,https://www.reed.co.uk/courses/microsoft-word-online-course/186988#/courses/discount?pageno=5&sortby=MostPopular,Excel with Business,222,222 students purchased this course,15.0,59.0,yes,The CPD Certification Service,no,no,missing,11 CPD points / hours,missing
247341,Cyber Security,Cyber Security Basics Level 5 | Endorsed by ABC Awards | CPD Accredited Certificate | 60 CPD Points/Credits,https://www.reed.co.uk/courses/cyber-security/247341#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,86,86 students purchased this course,10.0,660.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Cyber Security (Certificate of achievement),5.0
247459,Warehouse Management,Warehouse Management Level 5 Diploma endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/warehouse-management/247459#/courses/discount?pageno=5&sortby=MostPopular,Brentwood Open learning College,49,49 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Warehouse Management (Certificate of Achievement),5.0
248505,NCFE CACHE Level 3 Award in Health and Social Care with Official Certification,Awarded by NCFE CACHE | Official Exam included | Recognised Accredited Qualification | Free Career Support Service,https://www.reed.co.uk/courses/ncfe-cache-level-3-award-in-health-and-social-care-with-official-certification/248505#/courses/discount?pageno=5&sortby=MostPopular,1 Training,53,53 students enquired about this course,249.0,469.0,no,Ofqual,yes,yes,Northern Council for Further Education,Level 3 Award  in Health and Social Care,3.0
249092,Recruitment Consultant ,Recruitment Consultant Level 5 Diploma Endorsed by ABC Awards | Tutor Support and Assessments included in Course Price,https://www.reed.co.uk/courses/recruitment-consultant/249092#/courses/discount?pageno=5&sortby=MostPopular,Oxford Home Study College,105,105 students purchased this course,10.0,740.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Recruitment Consultant (Certificate of Achievement),5.0
191289,Learning English GCSE & Learning Maths GCSE Course - Accredited Certificate ,Summary,https://www.reed.co.uk/courses/learning-english-gcse-learning-maths-gcse-course-accredited-certificate/191289#/courses/discount?pageno=5&sortby=MostPopular,National Open College,393,393 students purchased this course,39.0,599.98,yes,The CPD Certification Service,no,no,missing,7 CPD points / hours,missing
192938,Change Management,Change Management Certificate Endorsed by ABC Awards|Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/change-management/192938#/courses/discount?pageno=5&sortby=MostPopular,Staff Training Solutions,70,70 students purchased this course,10.0,395.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Change Management (Certificate of Achievement),3.0
195342,First Aid at Work - Level 2,Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days | No Hidden Fee,https://www.reed.co.uk/courses/first-aid-at-work-level-2/195342#/courses/discount?pageno=5&sortby=MostPopular,Global Edulink,260,260 students purchased this course,10.0,199.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
251891,Facilities Management Diploma Level 5,FREE additional course . Professional Certificate Endorsed by ABC Awards . Tutor Support ,https://www.reed.co.uk/courses/facilities-management-diploma-level-5/251891#/courses/discount?pageno=5&sortby=MostPopular,Course Gate,84,84 students purchased this course,10.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Facilities Management (Certificate of Achievement),5.0
197612,Accountancy,Accountancy Certificate Level 3 Endorsed by ABC Awards | 60 CPD Points | CPD Accredited Certificate,https://www.reed.co.uk/courses/accountancy/197612#/courses/discount?pageno=5&sortby=MostPopular,CPD Courses,152,152 students purchased this course,10.0,395.0,yes,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Accountancy (Certificate of achievement),3.0
255195,Wedding Planner Course Level 5,ABC Awards Endorsed Professional Certificate . Level 5 . MCQ Assessment . Tutor Support,https://www.reed.co.uk/courses/wedding-planner-course-level-5/255195#/courses/discount?pageno=5&sortby=MostPopular,Course Gate,44,44 students purchased this course,10.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Wedding Planner  (Certificate of Achievement),5.0
259872,SAP for Beginners,Summary,https://www.reed.co.uk/courses/sap-for-beginners/259872#/courses/discount?pageno=5&sortby=MostPopular,Simpliv LLC,49,49 students purchased this course,10.0,40.49,no,missing,no,no,missing,missing,missing
260540,Six Sigma Green Belt Training and Certification,Summary,https://www.reed.co.uk/courses/six-sigma-green-belt-training-and-certification/260540#/courses/discount?pageno=5&sortby=MostPopular,Simpliv LLC,24,24 students purchased this course,10.0,40.49,no,missing,no,no,missing,missing,missing
211728,Marine Biology Diploma,Summary,https://www.reed.co.uk/courses/marine-biology-diploma/211728#/courses/discount?pageno=5&sortby=MostPopular,Elearn College,353,353 students purchased this course,19.0,199.0,no,missing,no,no,missing,missing,missing
218395,Professional Waiter Diploma - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/professional-waiter-diploma-cpd-certified/218395#/courses/discount?pageno=5&sortby=MostPopular,International Open Academy,89,89 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no,missing,60 CPD points / hours,missing
218793,Business Administration Course - Level 3 & 4 Accredited Certification,"Enrol today and receive your online training, tutor support, PDF certificate and more ",https://www.reed.co.uk/courses/business-administration-course-level-3-4-accredited-certification/218793#/courses/discount?pageno=5&sortby=MostPopular,eTeaching Academy,134,134 students purchased this course,19.0,549.98,yes,The CPD Certification Service,no,no,missing,14 CPD points / hours,missing
