courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated
196138,UK Employment Law Diploma - CPD Certified,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/uk-employment-law-diploma-cpd-certified/196138#/courses/discount?pageno=3&sortby=MostPopular,Be-a.co.uk,1031,"1,031 students purchased this course",16.0,299.0,yes,The CPD Certification Service,no,no
255412,UK Tax Accounting Course,CPD accredited online course - Exam and Certificate included,https://www.reed.co.uk/courses/uk-tax-accounting-course/255412#/courses/discount?pageno=3&sortby=MostPopular,Harley Oxford,98,98 students purchased this course,14.0,299.0,yes,The CPD Standards Office,no,no
201582,Facilities Management ,Facilities Management Advanced Level 5 Diploma. Endorsed by ABC Awards | 100 CPD Points | CPD Accredited Certificate,https://www.reed.co.uk/courses/facilities-management/201582#/courses/discount?pageno=3&sortby=MostPopular,CPD Courses,365,365 students purchased this course,10.0,750.0,yes,ABC Awards,yes,no
202931,Plumbing Training ,Exam and Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days |,https://www.reed.co.uk/courses/plumbing-training/202931#/courses/discount?pageno=3&sortby=MostPopular,Global Edulink,115,115 students purchased this course,25.0,199.0,yes,The CPD Certification Service,no,no
262857,Housing Officer Training - CPD Accredited,Exam Is Included With The Course Price | Tutor Support | Instant Result | | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/housing-officer-training-cpd-accredited/262857#/courses/discount?pageno=3&sortby=MostPopular,One Education,88,88 students purchased this course,18.0,199.0,yes,CPD Accreditation Group,no,no
264277,Teaching Assistant Level 2,Professional Teaching Assistant Certificate Endorsed by ABC Awards I Exam Included I Tutor Support,https://www.reed.co.uk/courses/teaching-assistant-level-2/264277#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,54,54 students purchased this course,10.99,300.0,no,ABC Awards,yes,no
228163,Level 2 Certificate in Cleaning - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/level-2-certificate-in-cleaning-cpd-certified/228163#/courses/discount?pageno=3&sortby=MostPopular,Janets,175,175 students purchased this course,21.0,339.0,no,missing,no,no
269372,Interior Design,Level 5 Diploma Endorsed by ABC Awards I Exam Included I MCQ based assessment I Tutor Support,https://www.reed.co.uk/courses/interior-design/269372#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,20,20 students purchased this course,10.0,300.0,no,ABC Awards,yes,no
269655,CCNA - Cisco Certified Network Associate (New 2020),200-301 (New 2020),https://www.reed.co.uk/courses/ccna-cisco-certified-network-associate-new-2020/269655#/courses/discount?pageno=3&sortby=MostPopular,e-courses4you,19,19 students purchased this course,10.0,599.99,no,Cisco Systems,yes,no
226754,Hospitality Management ,Hospitality Management Advanced Diploma Endorsed by ABC Awards ,https://www.reed.co.uk/courses/hospitality-management/226754#/courses/discount?pageno=3&sortby=MostPopular,Brentwood Open learning College,142,142 students purchased this course,14.0,760.0,no,ABC Awards,yes,no
97942,Teaching Assistant ,Teaching Assistant Level 5 Advanced Diploma Tutor Support and Assessments included in the Course Price.,https://www.reed.co.uk/courses/teaching-assistant/97942#/courses/discount?pageno=3&sortby=MostPopular,Oxford Home Study College,144,144 students purchased this course,10.0,740.0,no,ABC Awards,yes,no
78716,Gel Manicure and Nail Artist - CPD Accredited - (Professional Nail Technician Course) ,Fast Track to a New Career | Certificate Included | Lifetime Access | Discount Courses,https://www.reed.co.uk/courses/gel-manicure-and-nail-artist-cpd-accredited-professional-nail-technician-course/78716#/courses/discount?pageno=3&sortby=MostPopular,Trendimi,534,534 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no
78726,Personal Assistant - (PA Training Course) - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access | Special Offer,https://www.reed.co.uk/courses/personal-assistant-pa-training-course-cpd-certified/78726#/courses/discount?pageno=3&sortby=MostPopular,International Open Academy,373,373 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no
80246,Massage Therapy - Level 3 CPD Accredited Course,Summary,https://www.reed.co.uk/courses/massage-therapy-level-3-cpd-accredited-course/80246#/courses/discount?pageno=3&sortby=MostPopular,Oplex Careers,745,745 students purchased this course,19.0,249.99,yes,The CPD Certification Service,no,no
96809,Bike Maintenance - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access | Special Offer,https://www.reed.co.uk/courses/bike-maintenance-cpd-certified/96809#/courses/discount?pageno=3&sortby=MostPopular,International Open Academy,175,175 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no
120288,Teaching Phonics Course  - CPD Accredited,Summary,https://www.reed.co.uk/courses/teaching-phonics-course-cpd-accredited/120288#/courses/discount?pageno=3&sortby=MostPopular,Study with Excellence,605,605 students purchased this course,19.0,299.99,yes,The CPD Certification Service,no,no
246720,COSHH- RoSPA and CPD accredited course,Online course with tutor support and instant downloadable certificate,https://www.reed.co.uk/courses/coshh-rospa-and-cpd-accredited-course/246720#/courses/discount?pageno=3&sortby=MostPopular,Intellelearn,104,104 students purchased this course,17.0,55.0,yes,Royal Society for the Prevention of Accidents,yes,no
192983,Dementia Awareness - Level 1 - Online Course - CPD Accredited,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/dementia-awareness-level-1-online-course-cpd-accredited/192983#/courses/discount?pageno=3&sortby=MostPopular,Mandatory Training Group,25,25 students purchased this course,12.75,14.99,yes,The CPD Certification Service,no,no
196642,Change Management® Foundation and Practitioner e-learning with both Accredited Exams,Educating Professionals ,https://www.reed.co.uk/courses/change-management-foundation-and-practitioner-e-learning-with-both-accredited-exams/196642#/courses/discount?pageno=3&sortby=MostPopular,Balance Global,317,317 students enquired about this course,553.0,1090.0,no,APM Group Limited,yes,no
254858,Business Data Analysis,"Level 5 Diploma in Business Data Analysis, CPD Accredited Diploma with tutor support and Quiz Based Exam Included",https://www.reed.co.uk/courses/business-data-analysis/254858#/courses/discount?pageno=3&sortby=MostPopular,UK Professional Development Academy LTD,76,76 students purchased this course,15.0,595.0,yes,Step Ahead CPD,no,no
266388,Certificate In Childcare & Nannying - Level 3,Recognised Accredited Qualification| Endorsed Certificate | Certified Unit Summery|,https://www.reed.co.uk/courses/certificate-in-childcare-nannying-level-3/266388#/courses/discount?pageno=3&sortby=MostPopular,Study365,23,23 students purchased this course,12.0,79.0,no,ABC Awards,yes,no
268086,Payroll,Certificate in Payroll Management - CPD Accredited with quiz based exam included,https://www.reed.co.uk/courses/payroll/268086#/courses/discount?pageno=3&sortby=MostPopular,UK Professional Development Academy LTD,27,27 students purchased this course,19.0,450.0,yes,Step Ahead CPD Qualifications,no,no
238066,Executive Mini MBA ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/executive-mini-mba/238066#/courses/discount?pageno=3&sortby=MostPopular,1 Training,186,186 students purchased this course,12.0,399.0,yes,The CPD Certification Service,no,no
238076,Lettings Negotiator Diploma Level 3 - CPD Accredited,CPD Accredited Lettings Negotiator Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/lettings-negotiator-diploma-level-3-cpd-accredited/238076#/courses/discount?pageno=3&sortby=MostPopular,One Education,164,164 students purchased this course,17.0,199.0,yes,CPD Accreditation Group,no,no
72333,Arts Therapy,Arts Therapy Course with option of CPD Accreditation and Diploma,https://www.reed.co.uk/courses/arts-therapy/72333#/courses/discount?pageno=3&sortby=MostPopular,Renaissance Life Therapies of Harley Street London,585,585 students purchased this course,10.0,200.0,yes,The CPD Standards Office,no,no
82335,PRINCE2® Practitioner,PRINCE2® Practitioner Course + Official Exam|Awarded by Axelos | Accredited by PEOPLECERT,https://www.reed.co.uk/courses/prince2-practitioner/82335#/courses/discount?pageno=3&sortby=MostPopular,Study365,117,117 students enquired about this course,279.0,499.0,no,PEOPLECERT),yes,no
187536,Reiki Diploma - Level 1 to Master Level Certification - The CMA Accredited ,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/reiki-diploma-level-1-to-master-level-certification-the-cma-accredited/187536#/courses/discount?pageno=3&sortby=MostPopular,Be-a.co.uk,293,293 students purchased this course,19.0,299.0,no,missing,no,no
248541,PRINCE2® 2017 Foundation and Practitioner with Official Exams Package,Project Management| Course With Official Exam Included| Recognised Accredited Qualification| Free Career Support Service,https://www.reed.co.uk/courses/prince2-2017-foundation-and-practitioner-with-official-exams-package/248541#/courses/discount?pageno=3&sortby=MostPopular,1 Training,38,38 students enquired about this course,465.0,649.0,no,PEOPLECERT),yes,no
191574,Dog Socialization and Obedience Masterclass (Dog Training Course) - CPD Certified,Expert Animal Training | Internationally Accredited | Certificate Included |  Lifetime Access | Special Offer,https://www.reed.co.uk/courses/dog-socialization-and-obedience-masterclass-dog-training-course-cpd-certified/191574#/courses/discount?pageno=3&sortby=MostPopular,Holly and Hugo,152,152 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no
192046,Introduction to Midwifery Certificate  - CPD Accredited,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/introduction-to-midwifery-certificate-cpd-accredited/192046#/courses/discount?pageno=3&sortby=MostPopular,Be-a.co.uk,294,294 students purchased this course,24.0,299.0,yes,The CPD Certification Service,no,no
197846,Communication,Communication (Level 7) Diploma| Endorsed by ABC Awards | 150 CPD Points/Credits | CPD Accredited Certificate,https://www.reed.co.uk/courses/communication/197846#/courses/discount?pageno=3&sortby=MostPopular,CPD Courses,26,26 students purchased this course,10.0,1150.0,yes,ABC Awards,yes,no
199197,CMI Level 5 Diploma in Management and Leadership,Distance/Blended learning | Tutor support via learning portal | Self paced course | Study materials available ,https://www.reed.co.uk/courses/cmi-level-5-diploma-in-management-and-leadership/199197#/courses/discount?pageno=3&sortby=MostPopular,"School of Business, London",0,250 students enquired about this course,804.0,2010.0,no,Ofqual,yes,yes
207087,HACCP Level 3 Food Safety,CPD accredited online course with certificate,https://www.reed.co.uk/courses/haccp-level-3-food-safety/207087#/courses/discount?pageno=3&sortby=MostPopular,ECHO3 EDUCATION LIMITED,198,198 students purchased this course,70.0,100.0,yes,The CPD Certification Service,no,no
266928,Counselling Skills,Counselling Skills Diploma (Level 5) is CPD Accredited Diploma with Quiz Based Exam included,https://www.reed.co.uk/courses/counselling-skills/266928#/courses/discount?pageno=3&sortby=MostPopular,UK Professional Development Academy LTD,26,26 students purchased this course,13.0,595.0,yes,Step Ahead CPD Qualifications,no,no
266997,Counselling and Psychology - CPD Accredited ,CPD Certified Counselling and Psychology Course I Free e-certificate I Instant Access I Unlimited 24/7 Access,https://www.reed.co.uk/courses/counselling-and-psychology-cpd-accredited/266997#/courses/discount?pageno=3&sortby=MostPopular,Janets,36,36 students purchased this course,10.0,149.0,yes,CPD Accreditation Group,no,no
267265,COSHH Training,Certificate included I CPD Certified I RoSPA approved member I Audio visual training,https://www.reed.co.uk/courses/coshh-training/267265#/courses/discount?pageno=3&sortby=MostPopular,Training Express Ltd,24,24 students purchased this course,10.0,30.0,yes,The CPD Certification Service,no,no
230083,Functional Skills Maths Training Course ,Summary,https://www.reed.co.uk/courses/functional-skills-maths-training-course/230083#/courses/discount?pageno=3&sortby=MostPopular,Oplex Careers,272,272 students purchased this course,19.0,249.99,yes,The CPD Certification Service,no,no
230595,Diploma in Poultry Farming - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/diploma-in-poultry-farming-cpd-certified/230595#/courses/discount?pageno=3&sortby=MostPopular,Janets,148,148 students purchased this course,18.0,299.0,yes,CPD Accreditation Group,no,no
234901,Property Development Diploma ,Level 4 Endorsed Diploma by TQUK | 10 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/property-development-diploma/234901#/courses/discount?pageno=4&sortby=MostPopular,One Education,208,208 students purchased this course,19.0,199.0,yes,Training Qualifications UK Ltd,yes,no
193218,Diploma in Health and Wellbeing ,Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days | No Hidden Fee,https://www.reed.co.uk/courses/diploma-in-health-and-wellbeing/193218#/courses/discount?pageno=4&sortby=MostPopular,Global Edulink,212,212 students purchased this course,37.0,249.0,yes,The CPD Certification Service,no,no
227018,HR Management,HR Management Level 5 Advanced Diploma Endorsed by ABC Awards | Tutor Support  & Assessments included in Course Price,https://www.reed.co.uk/courses/hr-management/227018#/courses/discount?pageno=4&sortby=MostPopular,Brentwood Open learning College,451,451 students purchased this course,10.0,760.0,no,ABC Awards,yes,no
230551,Travel & Tourism Diploma Level 5 , Travel & Tourism Advanced Diploma Endorsed by ABC Awards ,https://www.reed.co.uk/courses/travel-tourism-diploma-level-5/230551#/courses/discount?pageno=4&sortby=MostPopular,Oxford Home Study College,296,296 students purchased this course,10.0,740.0,no,ABC Awards,yes,no
258640,Retail Management ,Retail Management Diploma Level 5 |Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/retail-management/258640#/courses/discount?pageno=4&sortby=MostPopular,Oxford Home Study College,80,80 students purchased this course,10.0,740.0,no,ABC Awards,yes,no
77043,Cocktail Training and Menu Creation - CPD Certified,Accredited Online Course | Certificate Included | Lifetime Access | Expert Industry Insights| ,https://www.reed.co.uk/courses/cocktail-training-and-menu-creation-cpd-certified/77043#/courses/discount?pageno=4&sortby=MostPopular,Eventtrix,258,258 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no
78736,Special Educational Needs (SEN Teacher) - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access | Special Offer,https://www.reed.co.uk/courses/special-educational-needs-sen-teacher-cpd-certified/78736#/courses/discount?pageno=4&sortby=MostPopular,International Open Academy,348,348 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no
241940,Social Housing Management - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/social-housing-management-cpd-accredited/241940#/courses/discount?pageno=4&sortby=MostPopular,Course Gate,169,169 students purchased this course,15.0,175.0,yes,CPD Accreditation Group,no,no
244278,Health and Safety,Health and Safety at Workplace Diploma (Level 5) l 100 CPD Credits / Points ll Quiz base Assessment ll Health & Safety ,https://www.reed.co.uk/courses/health-and-safety/244278#/courses/discount?pageno=4&sortby=MostPopular,UK Professional Development Academy LTD,89,89 students purchased this course,10.0,595.0,yes,Step Ahead CPD Qualifications,no,no
244365,Personal Development Course,Personal Development (Level 5 Diploma)  Multiple Choice Exam Included and Online Tutor Support,https://www.reed.co.uk/courses/personal-development-course/244365#/courses/discount?pageno=4&sortby=MostPopular,UK Professional Development Academy LTD,58,58 students purchased this course,10.0,595.0,yes,Step Ahead CPD,no,no
109374,Teaching Assistant Course - Level 2 CPD Accredited ,Summary,https://www.reed.co.uk/courses/teaching-assistant-course-level-2-cpd-accredited/109374#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,674,674 students purchased this course,19.0,229.99,yes,The CPD Certification Service,no,no
189465,HR & Payroll Diploma - CPD Certified,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/hr-payroll-diploma-cpd-certified/189465#/courses/discount?pageno=4&sortby=MostPopular,Be-a.co.uk,550,550 students purchased this course,49.0,598.0,yes,The CPD Certification Service,no,no
250295,Mental Capacity Act CPD,Online CPD course that covers what this legislation involves.,https://www.reed.co.uk/courses/mental-capacity-act-cpd/250295#/courses/discount?pageno=4&sortby=MostPopular,CPD Online College,68,68 students purchased this course,12.0,25.0,yes,The CPD Certification Service,no,no
192125,Pharmacy Assistant Diploma  - CPD approved,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/pharmacy-assistant-diploma-cpd-approved/192125#/courses/discount?pageno=4&sortby=MostPopular,Be-a.co.uk,790,790 students purchased this course,19.0,299.0,yes,The CPD Certification Service,no,no
195957,Mastering Psychology ,Exam and Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days ,https://www.reed.co.uk/courses/mastering-psychology/195957#/courses/discount?pageno=4&sortby=MostPopular,Global Edulink,47,47 students purchased this course,19.0,249.0,yes,The CPD Certification Service,no,no
196999,AAT Accounting: AAT Level 2 Foundation Certificate In Accounting,"UK Best Price Guarantee, 94% Pass-Rate, Interest-Free Payment Option",https://www.reed.co.uk/courses/aat-accounting-aat-level-2-foundation-certificate-in-accounting/196999#/courses/discount?pageno=4&sortby=MostPopular,e-Careers,0,896 students enquired about this course,575.0,675.0,no,Ofqual,yes,yes
259677,Sage 50 Accounts & Payroll Administrator Training - CPD Accredited,Exam & Tutor Support Included With The Course Price | Instant Result |  | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/sage-50-accounts-payroll-administrator-training-cpd-accredited/259677#/courses/discount?pageno=4&sortby=MostPopular,One Education,205,205 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no
266551,Report Writing Skills ,"Level 5 Diploma in Report Writing, CPD Accredited Diploma and 100 CPD Points/ Credits, tutor support & Quiz based exam",https://www.reed.co.uk/courses/report-writing-skills/266551#/courses/discount?pageno=4&sortby=MostPopular,UK Professional Development Academy LTD,39,39 students purchased this course,10.0,595.0,yes,Step Ahead CPD Qualifications,no,no
227847,"Microsoft Office 2016 Complete Course (Word, Excel, PowerPoint, Access & Outlook) - CPD",CPD Certified Complete Office Suite | Recognised Certificate Included | Unlimited 24/7 Access,https://www.reed.co.uk/courses/microsoft-office-2016-complete-course-word-excel-powerpoint-access-outlook-cpd/227847#/courses/discount?pageno=4&sortby=MostPopular,Janets,847,847 students purchased this course,15.0,299.0,yes,The CPD Group,no,no
230316,Speech & Language Therapy Course - CPD Certified,Summary,https://www.reed.co.uk/courses/speech-language-therapy-course-cpd-certified/230316#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,289,289 students purchased this course,24.0,199.99,yes,The CPD Certification Service,no,no
230744,Customer Service ,Customer Service (Level 7) Diploma Endorsed by ABC Awards | 200 CPD Hours/credits,https://www.reed.co.uk/courses/customer-service/230744#/courses/discount?pageno=4&sortby=MostPopular,CPD Courses,66,66 students purchased this course,10.0,1100.0,yes,ABC Awards,yes,no
233898,Functional Maths Training Course - CPD Accredited,CPD Accredited Maths Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/functional-maths-training-course-cpd-accredited/233898#/courses/discount?pageno=4&sortby=MostPopular,One Education,340,340 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no
236251,Diploma in Medical Secretary,Level 3 Endorsed Diploma by TQUK | 10 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/diploma-in-medical-secretary/236251#/courses/discount?pageno=4&sortby=MostPopular,One Education,413,413 students purchased this course,18.0,199.0,yes,Training Qualifications UK Ltd,yes,no
97918,Interior Design Advanced Diploma Level 5,Interior Design Advanced Diploma Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/interior-design-advanced-diploma-level-5/97918#/courses/discount?pageno=4&sortby=MostPopular,Oxford Home Study College,318,318 students purchased this course,19.0,740.0,no,ABC Awards,yes,no
97948,Customer Service ,Level 5 Diploma in Customer Service Endorsed by ABC Awards I Tutor support and Assessments included in course price,https://www.reed.co.uk/courses/customer-service/97948#/courses/discount?pageno=4&sortby=MostPopular,Oxford Home Study College,187,187 students purchased this course,10.0,740.0,no,ABC Awards,yes,no
77007,Accredited Event Design and Styling (Event Management Course) - CPD Certified,Accredited Online Course | Certificate Included | Lifetime Access |,https://www.reed.co.uk/courses/accredited-event-design-and-styling-event-management-course-cpd-certified/77007#/courses/discount?pageno=4&sortby=MostPopular,Eventtrix,258,258 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no
241703,Construction Management Cost Estimation Diploma,"Level 4 Diploma in Construction Cost Estimation With Study materials, tutor support and Quiz based exam included",https://www.reed.co.uk/courses/construction-management-cost-estimation-diploma/241703#/courses/discount?pageno=4&sortby=MostPopular,UK Professional Development Academy LTD,82,82 students purchased this course,18.0,495.0,yes,Step Ahead CPD,no,no
81306,Food Safety Level 2 in Spanish,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",https://www.reed.co.uk/courses/food-safety-level-2-in-spanish/81306#/courses/discount?pageno=4&sortby=MostPopular,The Training Terminal,206,206 students purchased this course,12.0,30.0,no,missing,no,no
247398,Pass Your Driving Theory Test - Theory Test Preparation & Safety Awareness Training,Pass Your Driving Theory Test with this CPD Accredited Course | Full Tutor Support | Instant Result | No Hidden Fees,https://www.reed.co.uk/courses/pass-your-driving-theory-test-theory-test-preparation-safety-awareness-training/247398#/courses/discount?pageno=4&sortby=MostPopular,One Education,36,36 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no
250681,Professional Tattoo Artist - CPD Accredited,Gain Professional Tattoo Artist skills with this CPD Accredited Course | Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/professional-tattoo-artist-cpd-accredited/250681#/courses/discount?pageno=4&sortby=MostPopular,One Education,116,116 students purchased this course,13.0,199.0,yes,CPD Accreditation Group,no,no
199209,CMI Level 7 Diploma in Strategic Management and Leadership ,Distance/Blended learning | Tutor support via learning portal | Self paced course | Study materials available ,https://www.reed.co.uk/courses/cmi-level-7-diploma-in-strategic-management-and-leadership/199209#/courses/discount?pageno=4&sortby=MostPopular,"School of Business, London",0,264 students enquired about this course,835.2,2088.0,no,Ofqual,yes,yes
210245,Medical Coding and Billing,Certificate in Medical Coding and Billing | CPD & iAP Accredited | Instant Access to Course Videos,https://www.reed.co.uk/courses/medical-coding-and-billing/210245#/courses/discount?pageno=4&sortby=MostPopular,Study365,89,89 students purchased this course,19.0,199.0,no,missing,no,no
218875,Learning English GCSE Course - Accredited Certification,Summary,https://www.reed.co.uk/courses/learning-english-gcse-course-accredited-certification/218875#/courses/discount?pageno=4&sortby=MostPopular,eTeaching Academy,195,195 students purchased this course,19.0,349.99,yes,The CPD Certification Service,no,no
266506,TEFL Certification Bundle (120 Hour TEFL + Teaching English Online Course),2 Accredited Online Courses | Certificates Included | Lifetime Access | Expert Industry Insights| Special Price,https://www.reed.co.uk/courses/tefl-certification-bundle-120-hour-tefl--teaching-english-online-course/266506#/courses/discount?pageno=4&sortby=MostPopular,International Open Academy,58,58 students purchased this course,25.0,218.0,yes,The CPD Certification Service,no,no
266743,Level 5 Sales and Marketing,"TQUK Endorsed Sales and Marketing Level 5 diploma, assessed by MCQ's with tutor support",https://www.reed.co.uk/courses/level-5-sales-and-marketing/266743#/courses/discount?pageno=4&sortby=MostPopular,Inspire London College Ltd,33,33 students purchased this course,10.0,695.0,no,Training Qualifications UK Ltd,yes,no
224933,Care for Older Adults Course - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/care-for-older-adults-course-cpd-certified/224933#/courses/discount?pageno=4&sortby=MostPopular,International Open Academy,67,67 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no
267396,Paediatric First Aid,"Certificate included, CPD Certified, RoSPA approved, Audio visual training",https://www.reed.co.uk/courses/paediatric-first-aid/267396#/courses/discount?pageno=4&sortby=MostPopular,Training Express Ltd,29,29 students purchased this course,10.0,50.0,yes,The CPD Certification Service,no,no
226377,Crystal Healing Course - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access |Special Offer,https://www.reed.co.uk/courses/crystal-healing-course-cpd-certified/226377#/courses/discount?pageno=4&sortby=MostPopular,International Open Academy,157,157 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no
226734,Online Stock Trading Course,Summary,https://www.reed.co.uk/courses/online-stock-trading-course/226734#/courses/discount?pageno=4&sortby=MostPopular,Wappo Learning,136,136 students purchased this course,19.0,200.0,no,missing,no,no
267977,Pharmacy Assistant Diploma Level 5,Certified Pharmacy Assistant Endorsed by ABC Awards I Exam Included I MCQ based assessment I Tutor Support,https://www.reed.co.uk/courses/pharmacy-assistant-diploma-level-5/267977#/courses/discount?pageno=4&sortby=MostPopular,Course Gate,17,17 students purchased this course,23.0,300.0,no,ABC Awards,yes,no
228184,Criminal Psychology Course - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access |Special Deal,https://www.reed.co.uk/courses/criminal-psychology-course-cpd-certified/228184#/courses/discount?pageno=4&sortby=MostPopular,International Open Academy,142,142 students purchased this course,12.0,99.0,yes,The CPD Certification Service,no,no
229242,Accounting Management,Accounting Management Level 5 | Endorsed by ABC Awards | 130 CPD Credits/Points | CPD Accredited Certificate.,https://www.reed.co.uk/courses/accounting-management/229242#/courses/discount?pageno=4&sortby=MostPopular,CPD Courses,24,24 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no
229504,Diploma in Forex Trading - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/diploma-in-forex-trading-cpd-certified/229504#/courses/discount?pageno=4&sortby=MostPopular,Janets,143,143 students purchased this course,18.0,325.0,yes,CPD Accreditation Group,no,no
230556,Diploma in Psychology,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/diploma-in-psychology/230556#/courses/discount?pageno=4&sortby=MostPopular,Janets,87,87 students purchased this course,16.0,289.0,no,missing,no,no
230578,Diploma in Hairdressing - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/diploma-in-hairdressing-cpd-certified/230578#/courses/discount?pageno=4&sortby=MostPopular,Janets,298,298 students purchased this course,18.0,289.0,yes,CPD Accreditation Group,no,no
97865,Sales and Marketing ,Sales and Marketing Level 3 Endorsed by ABC Awards I Tutor support & assessments included in the course price,https://www.reed.co.uk/courses/sales-and-marketing/97865#/courses/discount?pageno=4&sortby=MostPopular,Brentwood Open learning College,88,88 students purchased this course,10.0,395.0,no,ABC Awards,yes,no
97941,Travel & Tourism Level 2 Course,Travel & Tourism Certificate Endorsed by ABC Awards ,https://www.reed.co.uk/courses/travel-tourism-level-2-course/97941#/courses/discount?pageno=4&sortby=MostPopular,Brentwood Open learning College,306,306 students purchased this course,10.0,340.0,no,ABC Awards,yes,no
57567,Animal Care Level 3 Course - Fully CPD Accredited & Certified - Only £15,Summary,https://www.reed.co.uk/courses/animal-care-level-3-course-fully-cpd-accredited-certified-only-15/57567#/courses/discount?pageno=4&sortby=MostPopular,Oplex Careers,1789,"1,789 students purchased this course",15.0,299.99,yes,The CPD Certification Service,no,no
245855,SENCO - Special Educational Needs Coordination Course - CPD Accredited,SENCO - Special Educational Needs Coordination Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/senco-special-educational-needs-coordination-course-cpd-accredited/245855#/courses/discount?pageno=4&sortby=MostPopular,One Education,139,139 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no
246931,OTHM Level 7 Diploma in Strategic Management and Leadership,Online-Distance Learning,https://www.reed.co.uk/courses/othm-level-7-diploma-in-strategic-management-and-leadership/246931#/courses/discount?pageno=4&sortby=MostPopular,Ascent School of Management London Ltd,185,185 students enquired about this course,816.0,2040.0,no,Ofqual,yes,yes
